candidate_root=/home/stager/Work/sta-ger/agents/worktrees/pokie-phase-5-post-audit-polishing/task_P5PA-07-20260811051542
fixture_dir=/home/stager/Work/sta-ger/agents/worktrees/pokie-phase-5-post-audit-polishing/task_P5PA-07-20260811051542/docs/phase5-post-audit/evidence/p5pa-07-architecture-sweep/artifacts/conflicting-pokie-init-project

$ node --version 
v24.18.0

$ npm --version 
11.16.0

$ npm pack --ignore-scripts --pack-destination /home/stager/Work/sta-ger/agents/worktrees/pokie-phase-5-post-audit-polishing/task_P5PA-07-20260811051542/docs/phase5-post-audit/evidence/p5pa-07-architecture-sweep/artifacts 
npm notice
npm notice 📦  pokie@1.3.0
npm notice 157B dist/cjs/artifact/RoundArtifactFeatureEvent.js.map
npm notice 176B dist/cjs/artifact/RoundArtifactJson.d.ts
npm notice 122B dist/cjs/artifact/RoundArtifactJson.js
npm notice 141B dist/cjs/artifact/RoundArtifactJson.js.map
npm notice 187B dist/cjs/artifact/RoundArtifactProjector.d.ts
npm notice 127B dist/cjs/artifact/RoundArtifactProjector.js
npm notice 151B dist/cjs/artifact/RoundArtifactProjector.js.map
npm notice 238B dist/cjs/artifact/RoundArtifactProvenance.d.ts
npm notice 128B dist/cjs/artifact/RoundArtifactProvenance.js
npm notice 153B dist/cjs/artifact/RoundArtifactProvenance.js.map
npm notice 491B dist/cjs/artifact/RoundArtifactStepSource.d.ts
npm notice 128B dist/cjs/artifact/RoundArtifactStepSource.js
npm notice 153B dist/cjs/artifact/RoundArtifactStepSource.js.map
npm notice 635B dist/cjs/artifact/RoundArtifactValidator.d.ts
npm notice 13.9kB dist/cjs/artifact/RoundArtifactValidator.js
npm notice 10.7kB dist/cjs/artifact/RoundArtifactValidator.js.map
npm notice 633B dist/cjs/artifact/RoundArtifactWin.d.ts
npm notice 121B dist/cjs/artifact/RoundArtifactWin.js
npm notice 139B dist/cjs/artifact/RoundArtifactWin.js.map
npm notice 531B dist/cjs/artifact/RoundStepArtifact.d.ts
npm notice 122B dist/cjs/artifact/RoundStepArtifact.js
npm notice 141B dist/cjs/artifact/RoundStepArtifact.js.map
npm notice 2.0kB dist/cjs/certification/CertificationEvidenceBundleBuilder.d.ts
npm notice 25.0kB dist/cjs/certification/CertificationEvidenceBundleBuilder.js
npm notice 12.8kB dist/cjs/certification/CertificationEvidenceBundleBuilder.js.map
npm notice 446B dist/cjs/certification/CertificationEvidenceBundleBuilding.d.ts
npm notice 140B dist/cjs/certification/CertificationEvidenceBundleBuilding.js
npm notice 182B dist/cjs/certification/CertificationEvidenceBundleBuilding.js.map
npm notice 421B dist/cjs/certification/CertificationEvidenceBundleBuildResult.d.ts
npm notice 143B dist/cjs/certification/CertificationEvidenceBundleBuildResult.js
npm notice 188B dist/cjs/certification/CertificationEvidenceBundleBuildResult.js.map
npm notice 1.6kB dist/cjs/certification/CertificationEvidenceBundleManifest.d.ts
npm notice 451B dist/cjs/certification/CertificationEvidenceBundleManifest.js
npm notice 242B dist/cjs/certification/CertificationEvidenceBundleManifest.js.map
npm notice 154B dist/cjs/certification/CertificationEvidenceBundleModeSampleInput.d.ts
npm notice 147B dist/cjs/certification/CertificationEvidenceBundleModeSampleInput.js
npm notice 196B dist/cjs/certification/CertificationEvidenceBundleModeSampleInput.js.map
npm notice 191B dist/cjs/certification/CertificationEvidenceBundleValidating.d.ts
npm notice 142B dist/cjs/certification/CertificationEvidenceBundleValidating.js
npm notice 186B dist/cjs/certification/CertificationEvidenceBundleValidating.js.map
npm notice 447B dist/cjs/certification/CertificationEvidenceBundleValidator.d.ts
npm notice 19.5kB dist/cjs/certification/CertificationEvidenceBundleValidator.js
npm notice 11.1kB dist/cjs/certification/CertificationEvidenceBundleValidator.js.map
npm notice 1.4kB dist/cjs/certification/CertificationEvidenceBundleVerifier.d.ts
npm notice 22.6kB dist/cjs/certification/CertificationEvidenceBundleVerifier.js
npm notice 10.7kB dist/cjs/certification/CertificationEvidenceBundleVerifier.js.map
npm notice 333B dist/cjs/certification/CertificationEvidenceBundleVerifying.d.ts
npm notice 141B dist/cjs/certification/CertificationEvidenceBundleVerifying.js
npm notice 184B dist/cjs/certification/CertificationEvidenceBundleVerifying.js.map
npm notice 418B dist/cjs/certification/CertificationEvidenceSampleRecord.d.ts
npm notice 138B dist/cjs/certification/CertificationEvidenceSampleRecord.js
npm notice 178B dist/cjs/certification/CertificationEvidenceSampleRecord.js.map
npm notice 92B dist/cjs/certification/CertificationEvidenceVerifyOptions.d.ts
npm notice 139B dist/cjs/certification/CertificationEvidenceVerifyOptions.js
npm notice 180B dist/cjs/certification/CertificationEvidenceVerifyOptions.js.map
npm notice 377B dist/cjs/certification/computeCertificationEvidenceContentHash.d.ts
npm notice 2.6kB dist/cjs/certification/computeCertificationEvidenceContentHash.js
npm notice 999B dist/cjs/certification/computeCertificationEvidenceContentHash.js.map
npm notice 142B dist/cjs/certification/computeCertificationSampleRecordHash.d.ts
npm notice 1.6kB dist/cjs/certification/computeCertificationSampleRecordHash.js
npm notice 570B dist/cjs/certification/computeCertificationSampleRecordHash.js.map
npm notice 1.2kB dist/cjs/certification/internal/certificationEvidenceBundleShapeGuards.d.ts
npm notice 11.6kB dist/cjs/certification/internal/certificationEvidenceBundleShapeGuards.js
npm notice 7.5kB dist/cjs/certification/internal/certificationEvidenceBundleShapeGuards.js.map
npm notice 71B dist/cjs/certification/internal/sha256OfBytes.d.ts
npm notice 701B dist/cjs/certification/internal/sha256OfBytes.js
npm notice 359B dist/cjs/certification/internal/sha256OfBytes.js.map
npm notice 1.8kB dist/cjs/diff/SimulationReportDiff.d.ts
npm notice 125B dist/cjs/diff/SimulationReportDiff.js
npm notice 143B dist/cjs/diff/SimulationReportDiff.js.map
npm notice 1.2kB dist/cjs/diff/SimulationReportDiffer.d.ts
npm notice 10.7kB dist/cjs/diff/SimulationReportDiffer.js
npm notice 7.9kB dist/cjs/diff/SimulationReportDiffer.js.map
npm notice 271B dist/cjs/diff/SimulationReportDiffing.d.ts
npm notice 128B dist/cjs/diff/SimulationReportDiffing.js
npm notice 149B dist/cjs/diff/SimulationReportDiffing.js.map
npm notice 476B dist/cjs/diff/SimulationReportSetDiff.d.ts
npm notice 128B dist/cjs/diff/SimulationReportSetDiff.js
npm notice 149B dist/cjs/diff/SimulationReportSetDiff.js.map
npm notice 455B dist/cjs/diff/SimulationReportSetDiffer.d.ts
npm notice 1.8kB dist/cjs/diff/SimulationReportSetDiffer.js
npm notice 1.4kB dist/cjs/diff/SimulationReportSetDiffer.js.map
npm notice 752B dist/cjs/diff/WeightedOutcomeLibraryAnalysisDiff.d.ts
npm notice 139B dist/cjs/diff/WeightedOutcomeLibraryAnalysisDiff.js
npm notice 171B dist/cjs/diff/WeightedOutcomeLibraryAnalysisDiff.js.map
npm notice 1.2kB dist/cjs/diff/WeightedOutcomeLibraryAnalysisDiffer.d.ts
npm notice 4.6kB dist/cjs/diff/WeightedOutcomeLibraryAnalysisDiffer.js
npm notice 3.8kB dist/cjs/diff/WeightedOutcomeLibraryAnalysisDiffer.js.map
npm notice 389B dist/cjs/diff/WeightedOutcomeLibraryAnalysisDiffing.d.ts
npm notice 142B dist/cjs/diff/WeightedOutcomeLibraryAnalysisDiffing.js
npm notice 177B dist/cjs/diff/WeightedOutcomeLibraryAnalysisDiffing.js.map
npm notice 881B dist/cjs/externaladapter/atomicallyWriteExternalDeploymentArtifactsToDirectory.d.ts
npm notice 6.4kB dist/cjs/externaladapter/atomicallyWriteExternalDeploymentArtifactsToDirectory.js
npm notice 3.6kB dist/cjs/externaladapter/atomicallyWriteExternalDeploymentArtifactsToDirectory.js.map
npm notice 317B dist/cjs/externaladapter/ExternalArtifactGenerationResult.d.ts
npm notice 137B dist/cjs/externaladapter/ExternalArtifactGenerationResult.js
npm notice 178B dist/cjs/externaladapter/ExternalArtifactGenerationResult.js.map
npm notice 349B dist/cjs/externaladapter/ExternalArtifactGenerator.d.ts
npm notice 130B dist/cjs/externaladapter/ExternalArtifactGenerator.js
npm notice 164B dist/cjs/externaladapter/ExternalArtifactGenerator.js.map
npm notice 290B dist/cjs/externaladapter/ExternalArtifactValidator.d.ts
npm notice 130B dist/cjs/externaladapter/ExternalArtifactValidator.js
npm notice 164B dist/cjs/externaladapter/ExternalArtifactValidator.js.map
npm notice 310B dist/cjs/externaladapter/ExternalDeploymentCapability.d.ts
npm notice 1.4kB dist/cjs/externaladapter/ExternalDeploymentCapability.js
npm notice 390B dist/cjs/externaladapter/ExternalDeploymentCapability.js.map
npm notice 371B dist/cjs/externaladapter/ExternalDeploymentCompatibilityContext.d.ts
npm notice 143B dist/cjs/externaladapter/ExternalDeploymentCompatibilityContext.js
npm notice 190B dist/cjs/externaladapter/ExternalDeploymentCompatibilityContext.js.map
npm notice 343B dist/cjs/externaladapter/ExternalDeploymentCompatibilityValidating.d.ts
npm notice 146B dist/cjs/externaladapter/ExternalDeploymentCompatibilityValidating.js
npm notice 196B dist/cjs/externaladapter/ExternalDeploymentCompatibilityValidating.js.map
npm notice 793B dist/cjs/externaladapter/ExternalDeploymentCompatibilityValidator.d.ts
npm notice 11.3kB dist/cjs/externaladapter/ExternalDeploymentCompatibilityValidator.js
npm notice 7.7kB dist/cjs/externaladapter/ExternalDeploymentCompatibilityValidator.js.map
npm notice 299B dist/cjs/externaladapter/ExternalDeploymentDeliveryResult.d.ts
npm notice 137B dist/cjs/externaladapter/ExternalDeploymentDeliveryResult.js
npm notice 178B dist/cjs/externaladapter/ExternalDeploymentDeliveryResult.js.map
npm notice 210B dist/cjs/externaladapter/ExternalDeploymentDiagnostic.d.ts
npm notice 133B dist/cjs/externaladapter/ExternalDeploymentDiagnostic.js
npm notice 170B dist/cjs/externaladapter/ExternalDeploymentDiagnostic.js.map
npm notice 137B dist/cjs/externaladapter/ExternalDeploymentDiagnosticCheck.d.ts
npm notice 138B dist/cjs/externaladapter/ExternalDeploymentDiagnosticCheck.js
npm notice 180B dist/cjs/externaladapter/ExternalDeploymentDiagnosticCheck.js.map
npm notice 244B dist/cjs/externaladapter/ExternalDeploymentDiagnosticReport.d.ts
npm notice 139B dist/cjs/externaladapter/ExternalDeploymentDiagnosticReport.js
npm notice 182B dist/cjs/externaladapter/ExternalDeploymentDiagnosticReport.js.map
npm notice 112B dist/cjs/externaladapter/ExternalDeploymentDuplicateTargetError.d.ts
npm notice 911B dist/cjs/externaladapter/ExternalDeploymentDuplicateTargetError.js
npm notice 382B dist/cjs/externaladapter/ExternalDeploymentDuplicateTargetError.js.map
npm notice 110B dist/cjs/externaladapter/ExternalDeploymentInvalidTargetError.d.ts
npm notice 1.1kB dist/cjs/externaladapter/ExternalDeploymentInvalidTargetError.js
npm notice 404B dist/cjs/externaladapter/ExternalDeploymentInvalidTargetError.js.map
npm notice 255B dist/cjs/externaladapter/ExternalDeploymentModeInput.d.ts
npm notice 132B dist/cjs/externaladapter/ExternalDeploymentModeInput.js
npm notice 168B dist/cjs/externaladapter/ExternalDeploymentModeInput.js.map
npm notice 322B dist/cjs/externaladapter/ExternalDeploymentProjectedModeInput.d.ts
npm notice 141B dist/cjs/externaladapter/ExternalDeploymentProjectedModeInput.js
npm notice 186B dist/cjs/externaladapter/ExternalDeploymentProjectedModeInput.js.map
npm notice 200B dist/cjs/externaladapter/ExternalDeploymentProjectedOutcome.d.ts
npm notice 139B dist/cjs/externaladapter/ExternalDeploymentProjectedOutcome.js
npm notice 182B dist/cjs/externaladapter/ExternalDeploymentProjectedOutcome.js.map
npm notice 192B dist/cjs/externaladapter/ExternalDeploymentRequirements.d.ts
npm notice 135B dist/cjs/externaladapter/ExternalDeploymentRequirements.js
npm notice 174B dist/cjs/externaladapter/ExternalDeploymentRequirements.js.map
npm notice 823B dist/cjs/externaladapter/ExternalDeploymentResult.d.ts
npm notice 129B dist/cjs/externaladapter/ExternalDeploymentResult.js
npm notice 162B dist/cjs/externaladapter/ExternalDeploymentResult.js.map
npm notice 342B dist/cjs/externaladapter/ExternalDeploymentRuntimeAdapter.d.ts
npm notice 137B dist/cjs/externaladapter/ExternalDeploymentRuntimeAdapter.js
npm notice 178B dist/cjs/externaladapter/ExternalDeploymentRuntimeAdapter.js.map
npm notice 1.5kB dist/cjs/externaladapter/ExternalDeploymentService.d.ts
npm notice 15.6kB dist/cjs/externaladapter/ExternalDeploymentService.js
npm notice 6.9kB dist/cjs/externaladapter/ExternalDeploymentService.js.map
npm notice 462B dist/cjs/externaladapter/ExternalDeploymentServicing.d.ts
npm notice 132B dist/cjs/externaladapter/ExternalDeploymentServicing.js
npm notice 168B dist/cjs/externaladapter/ExternalDeploymentServicing.js.map
npm notice 1.2kB dist/cjs/externaladapter/ExternalDeploymentTarget.d.ts
npm notice 129B dist/cjs/externaladapter/ExternalDeploymentTarget.js
npm notice 162B dist/cjs/externaladapter/ExternalDeploymentTarget.js.map
npm notice 304B dist/cjs/externaladapter/ExternalDeploymentTargetDescriptorValidating.d.ts
npm notice 149B dist/cjs/externaladapter/ExternalDeploymentTargetDescriptorValidating.js
npm notice 202B dist/cjs/externaladapter/ExternalDeploymentTargetDescriptorValidating.js.map
npm notice 603B dist/cjs/externaladapter/ExternalDeploymentTargetDescriptorValidator.d.ts
npm notice 8.3kB dist/cjs/externaladapter/ExternalDeploymentTargetDescriptorValidator.js
npm notice 5.0kB dist/cjs/externaladapter/ExternalDeploymentTargetDescriptorValidator.js.map
npm notice 373B dist/cjs/externaladapter/ExternalDeploymentTargetRegistering.d.ts
npm notice 140B dist/cjs/externaladapter/ExternalDeploymentTargetRegistering.js
npm notice 184B dist/cjs/externaladapter/ExternalDeploymentTargetRegistering.js.map
npm notice 813B dist/cjs/externaladapter/ExternalDeploymentTargetRegistry.d.ts
npm notice 4.5kB dist/cjs/externaladapter/ExternalDeploymentTargetRegistry.js
npm notice 1.9kB dist/cjs/externaladapter/ExternalDeploymentTargetRegistry.js.map
npm notice 119B dist/cjs/externaladapter/ExternalGeneratedArtifact.d.ts
npm notice 130B dist/cjs/externaladapter/ExternalGeneratedArtifact.js
npm notice 164B dist/cjs/externaladapter/ExternalGeneratedArtifact.js.map
npm notice 256B dist/cjs/externaladapter/ExternalRoundProjector.d.ts
npm notice 127B dist/cjs/externaladapter/ExternalRoundProjector.js
npm notice 158B dist/cjs/externaladapter/ExternalRoundProjector.js.map
npm notice 154B dist/cjs/externaladapter/internal/compareSemverLite.d.ts
npm notice 1.8kB dist/cjs/externaladapter/internal/compareSemverLite.js
npm notice 998B dist/cjs/externaladapter/internal/compareSemverLite.js.map
npm notice 407B dist/cjs/externaladapter/local/createLocalJsonExternalDeploymentTarget.d.ts
npm notice 3.0kB dist/cjs/externaladapter/local/createLocalJsonExternalDeploymentTarget.js
npm notice 908B dist/cjs/externaladapter/local/createLocalJsonExternalDeploymentTarget.js.map
npm notice 87B dist/cjs/externaladapter/local/internal/encodeLocalExternalDeploymentPathSegment.d.ts
npm notice 1.4kB dist/cjs/externaladapter/local/internal/encodeLocalExternalDeploymentPathSegment.js
npm notice 493B dist/cjs/externaladapter/local/internal/encodeLocalExternalDeploymentPathSegment.js.map
npm notice 452B dist/cjs/externaladapter/local/LocalExternalDeploymentDiagnostic.d.ts
npm notice 3.7kB dist/cjs/externaladapter/local/LocalExternalDeploymentDiagnostic.js
npm notice 1.9kB dist/cjs/externaladapter/local/LocalExternalDeploymentDiagnostic.js.map
npm notice 778B dist/cjs/externaladapter/local/LocalFileExternalDeploymentRuntimeAdapter.d.ts
npm notice 1.8kB dist/cjs/externaladapter/local/LocalFileExternalDeploymentRuntimeAdapter.js
npm notice 878B dist/cjs/externaladapter/local/LocalFileExternalDeploymentRuntimeAdapter.js.map
npm notice 483B dist/cjs/externaladapter/local/LocalJsonExternalArtifactGenerator.d.ts
npm notice 3.2kB dist/cjs/externaladapter/local/LocalJsonExternalArtifactGenerator.js
npm notice 1.6kB dist/cjs/externaladapter/local/LocalJsonExternalArtifactGenerator.js.map
npm notice 416B dist/cjs/externaladapter/local/LocalJsonExternalRoundProjector.d.ts
npm notice 1.0kB dist/cjs/externaladapter/local/LocalJsonExternalRoundProjector.js
npm notice 429B dist/cjs/externaladapter/local/LocalJsonExternalRoundProjector.js.map
npm notice 547B dist/cjs/externaladapter/StandardExternalArtifactValidator.d.ts
npm notice 9.9kB dist/cjs/externaladapter/StandardExternalArtifactValidator.js
npm notice 5.8kB dist/cjs/externaladapter/StandardExternalArtifactValidator.js.map
npm notice 370B dist/cjs/externaladapter/writeExternalDeploymentArtifactsToDirectory.d.ts
npm notice 2.6kB dist/cjs/externaladapter/writeExternalDeploymentArtifactsToDirectory.js
npm notice 1.2kB dist/cjs/externaladapter/writeExternalDeploymentArtifactsToDirectory.js.map
npm notice 555B dist/cjs/fairness/computeFairnessCommitment.d.ts
npm notice 4.5kB dist/cjs/fairness/computeFairnessCommitment.js
npm notice 2.2kB dist/cjs/fairness/computeFairnessCommitment.js.map
npm notice 162B dist/cjs/fairness/computeFairnessCommitmentHash.d.ts
npm notice 1.1kB dist/cjs/fairness/computeFairnessCommitmentHash.js
npm notice 409B dist/cjs/fairness/computeFairnessCommitmentHash.js.map
npm notice 209B dist/cjs/fairness/computeFairnessIndexHash.d.ts
npm notice 1.2kB dist/cjs/fairness/computeFairnessIndexHash.js
npm notice 412B dist/cjs/fairness/computeFairnessIndexHash.js.map
npm notice 157B dist/cjs/fairness/computeFairnessRoundProofHash.d.ts
npm notice 1.0kB dist/cjs/fairness/computeFairnessRoundProofHash.js
npm notice 396B dist/cjs/fairness/computeFairnessRoundProofHash.js.map
npm notice 338B dist/cjs/fairness/computeFairnessServerSeedCommitment.d.ts
npm notice 2.4kB dist/cjs/fairness/computeFairnessServerSeedCommitment.js
npm notice 962B dist/cjs/fairness/computeFairnessServerSeedCommitment.js.map
npm notice 89B dist/cjs/fairness/FairnessAlgorithmVersion.d.ts
npm notice 862B dist/cjs/fairness/FairnessAlgorithmVersion.js
npm notice 269B dist/cjs/fairness/FairnessAlgorithmVersion.js.map
npm notice 400B dist/cjs/fairness/FairnessCommitment.d.ts
npm notice 359B dist/cjs/fairness/FairnessCommitment.js
npm notice 203B dist/cjs/fairness/FairnessCommitment.js.map
npm notice 176B dist/cjs/fairness/FairnessCommitmentValidating.d.ts
npm notice 133B dist/cjs/fairness/FairnessCommitmentValidating.js
npm notice 163B dist/cjs/fairness/FairnessCommitmentValidating.js.map
npm notice 306B dist/cjs/fairness/FairnessCommitmentValidator.d.ts
npm notice 2.1kB dist/cjs/fairness/FairnessCommitmentValidator.js
npm notice 979B dist/cjs/fairness/FairnessCommitmentValidator.js.map
npm notice 599B dist/cjs/fairness/FairnessRoundProof.d.ts
npm notice 349B dist/cjs/fairness/FairnessRoundProof.js
npm notice 203B dist/cjs/fairness/FairnessRoundProof.js.map
npm notice 1.1kB dist/cjs/fairness/FairnessRoundProofBuilder.d.ts
npm notice 7.3kB dist/cjs/fairness/FairnessRoundProofBuilder.js
npm notice 2.9kB dist/cjs/fairness/FairnessRoundProofBuilder.js.map
npm notice 166B dist/cjs/fairness/FairnessRoundProofBuildError.d.ts
npm notice 916B dist/cjs/fairness/FairnessRoundProofBuildError.js
npm notice 452B dist/cjs/fairness/FairnessRoundProofBuildError.js.map
npm notice 299B dist/cjs/fairness/FairnessRoundProofBuilding.d.ts
npm notice 131B dist/cjs/fairness/FairnessRoundProofBuilding.js
npm notice 159B dist/cjs/fairness/FairnessRoundProofBuilding.js.map
npm notice 176B dist/cjs/fairness/FairnessRoundProofValidating.d.ts
npm notice 133B dist/cjs/fairness/FairnessRoundProofValidating.js
npm notice 163B dist/cjs/fairness/FairnessRoundProofValidating.js.map
npm notice 306B dist/cjs/fairness/FairnessRoundProofValidator.d.ts
npm notice 2.9kB dist/cjs/fairness/FairnessRoundProofValidator.js
npm notice 1.2kB dist/cjs/fairness/FairnessRoundProofValidator.js.map
npm notice 1.4kB dist/cjs/fairness/FairnessRoundProofVerifier.d.ts
npm notice 15.7kB dist/cjs/fairness/FairnessRoundProofVerifier.js
npm notice 6.4kB dist/cjs/fairness/FairnessRoundProofVerifier.js.map
npm notice 330B dist/cjs/fairness/FairnessRoundProofVerifying.d.ts
npm notice 132B dist/cjs/fairness/FairnessRoundProofVerifying.js
npm notice 161B dist/cjs/fairness/FairnessRoundProofVerifying.js.map
npm notice 264B dist/cjs/fairness/FairnessServerSeedCommitment.d.ts
npm notice 381B dist/cjs/fairness/FairnessServerSeedCommitment.js
npm notice 223B dist/cjs/fairness/FairnessServerSeedCommitment.js.map
npm notice 186B dist/cjs/fairness/FairnessServerSeedCommitmentValidating.d.ts
npm notice 143B dist/cjs/fairness/FairnessServerSeedCommitmentValidating.js
npm notice 183B dist/cjs/fairness/FairnessServerSeedCommitmentValidating.js.map
npm notice 346B dist/cjs/fairness/FairnessServerSeedCommitmentValidator.d.ts
npm notice 2.3kB dist/cjs/fairness/FairnessServerSeedCommitmentValidator.js
npm notice 999B dist/cjs/fairness/FairnessServerSeedCommitmentValidator.js.map
npm notice 939B dist/cjs/fairness/internal/drawPinnedFairnessOutcome.d.ts
npm notice 7.6kB dist/cjs/fairness/internal/drawPinnedFairnessOutcome.js
npm notice 2.0kB dist/cjs/fairness/internal/drawPinnedFairnessOutcome.js.map
npm notice 98B dist/cjs/fairness/internal/FairnessBundleDriftError.d.ts
npm notice 852B dist/cjs/fairness/internal/FairnessBundleDriftError.js
npm notice 372B dist/cjs/fairness/internal/FairnessBundleDriftError.js.map
npm notice 103B dist/cjs/fairness/internal/FairnessModeIndexInvalidError.d.ts
npm notice 1.4kB dist/cjs/fairness/internal/FairnessModeIndexInvalidError.js
npm notice 434B dist/cjs/fairness/internal/FairnessModeIndexInvalidError.js.map
npm notice 1.0kB dist/cjs/fairness/internal/fairnessShapeGuards.d.ts
npm notice 6.8kB dist/cjs/fairness/internal/fairnessShapeGuards.js
npm notice 3.7kB dist/cjs/fairness/internal/fairnessShapeGuards.js.map
npm notice 471B dist/cjs/fairness/internal/HmacFairnessRandomSource.d.ts
npm notice 3.2kB dist/cjs/fairness/internal/HmacFairnessRandomSource.js
npm notice 1.4kB dist/cjs/fairness/internal/HmacFairnessRandomSource.js.map
npm notice 71B dist/cjs/fairness/internal/sha256OfBytes.d.ts
npm notice 871B dist/cjs/fairness/internal/sha256OfBytes.js
npm notice 370B dist/cjs/fairness/internal/sha256OfBytes.js.map
npm notice 246B dist/cjs/fairness/internal/validatePinnedFairnessModeIndex.d.ts
npm notice 11.4kB dist/cjs/fairness/internal/validatePinnedFairnessModeIndex.js
npm notice 5.3kB dist/cjs/fairness/internal/validatePinnedFairnessModeIndex.js.map
npm notice 274B dist/cjs/gamepackage/BetMode.d.ts
npm notice 112B dist/cjs/gamepackage/BetMode.js
npm notice 124B dist/cjs/gamepackage/BetMode.js.map
npm notice 164B dist/cjs/gamepackage/buildPackageJsonPatch.d.ts
npm notice 1.2kB dist/cjs/gamepackage/buildPackageJsonPatch.js
npm notice 685B dist/cjs/gamepackage/buildPackageJsonPatch.js.map
npm notice 122B dist/cjs/gamepackage/isPokieGame.d.ts
npm notice 400B dist/cjs/gamepackage/isPokieGame.js
npm notice 386B dist/cjs/gamepackage/isPokieGame.js.map
npm notice 129B dist/cjs/gamepackage/loadPokieGame.d.ts
npm notice 1.9kB dist/cjs/gamepackage/loadPokieGame.js
npm notice 738B dist/cjs/gamepackage/loadPokieGame.js.map
npm notice 358B dist/cjs/gamepackage/PackageJsonLike.d.ts
npm notice 120B dist/cjs/gamepackage/PackageJsonLike.js
npm notice 140B dist/cjs/gamepackage/PackageJsonLike.js.map
npm notice 917B dist/cjs/gamepackage/PokieGame.d.ts
npm notice 114B dist/cjs/gamepackage/PokieGame.js
npm notice 128B dist/cjs/gamepackage/PokieGame.js.map
npm notice 103B dist/cjs/gamepackage/PokieGameContext.d.ts
npm notice 121B dist/cjs/gamepackage/PokieGameContext.js
npm notice 142B dist/cjs/gamepackage/PokieGameContext.js.map
npm notice 286B dist/cjs/gamepackage/PokieGameContractValidationRule.d.ts
npm notice 2.0kB dist/cjs/gamepackage/PokieGameContractValidationRule.js
npm notice 1.3kB dist/cjs/gamepackage/PokieGameContractValidationRule.js.map
npm notice 139B dist/cjs/gamepackage/PokieGameManifest.d.ts
npm notice 122B dist/cjs/gamepackage/PokieGameManifest.js
npm notice 144B dist/cjs/gamepackage/PokieGameManifest.js.map
npm notice 221B dist/cjs/gamepackage/PokieGamePackageValidating.d.ts
npm notice 131B dist/cjs/gamepackage/PokieGamePackageValidating.js
npm notice 162B dist/cjs/gamepackage/PokieGamePackageValidating.js.map
npm notice 354B dist/cjs/gamepackage/PokieGamePackageValidationReport.d.ts
npm notice 137B dist/cjs/gamepackage/PokieGamePackageValidationReport.js
npm notice 174B dist/cjs/gamepackage/PokieGamePackageValidationReport.js.map
npm notice 765B dist/cjs/gamepackage/PokieGamePackageValidator.d.ts
npm notice 3.3kB dist/cjs/gamepackage/PokieGamePackageValidator.js
